date,Time,Soil_moisture1,Soil_moisture2,Temp,Humidity,P,L,Data_index
3/20/2021,18:45,487,585,19,100,0,97773,1661
3/20/2021,19:00,487,582,18,100,0,97784,1662
3/20/2021,19:15,487,580,17,100,0,97798,1663
3/20/2021,19:30,487,578,17,100,0,97803,1664
3/20/2021,19:45,486,574,17,100,0,97801,1665
3/20/2021,20:00,487,573,16,100,0,97812,1666
3/20/2021,20:15,487,571,16,100,0,97824,1667
3/20/2021,20:30,486,567,15,100,0,97839,1668
3/20/2021,20:45,487,565,15,100,0,97837,1669
3/20/2021,21:00,486,562,15,100,0,97838,1670
3/20/2021,21:15,485,559,15,100,0,97845,1671
3/20/2021,21:30,484,556,15,100,0,97849,1672
3/20/2021,21:45,484,554,14,100,0,97857,1673
3/20/2021,22:00,483,551,14,100,0,97864,1674
3/20/2021,22:15,483,549,14,100,0,97862,1675
3/20/2021,22:30,482,546,14,100,0,97862,1676
3/20/2021,22:45,482,544,13,100,0,97870,1677
3/20/2021,23:00,482,542,13,100,0,97868,1678
3/20/2021,23:15,482,540,13,100,0,97858,1679
3/20/2021,23:30,481,537,13,100,0,97869,1680
3/20/2021,23:45,480,536,13,100,0,97879,1681
3/21/2021,00:00,480,533,13,100,0,97884,1682
3/21/2021,01:45,475,521,13,100,0,97856,1689
3/21/2021,06:30,462,497,13,100,76,97907,1708
3/21/2021,06:45,462,497,14,100,104,97937,1709
3/21/2021,07:00,461,498,15,100,124,97987,1710
3/21/2021,07:15,460,499,16,100,135,98046,1711
3/21/2021,07:30,460,500,16,100,202,98056,1712
3/21/2021,07:45,459,502,18,100,276,98065,1713
3/21/2021,08:00,459,505,20,100,353,98086,1714
3/21/2021,17:30,474,558,21,99,69,97828,1752
3/21/2021,17:45,474,557,20,100,34,97819,1753
3/21/2021,18:00,475,555,19,100,10,97812,1754
3/21/2021,18:15,475,553,18,100,1,97823,1755
3/21/2021,18:30,475,552,17,100,0,97853,1756
3/21/2021,18:45,475,549,16,100,0,97883,1757
3/21/2021,19:00,475,547,16,100,0,97904,1758
3/21/2021,19:15,475,545,16,100,0,97930,1759
3/21/2021,19:30,475,543,16,100,0,97927,1760
3/21/2021,19:45,475,541,15,100,0,97922,1761
3/21/2021,20:00,475,539,15,100,0,97948,1762
3/21/2021,20:15,475,535,15,100,0,97967,1763
3/21/2021,20:30,474,535,15,100,0,97969,1764
3/21/2021,20:45,473,529,15,100,0,97971,1765
3/21/2021,21:00,471,527,15,100,0,97978,1766
3/21/2021,21:15,472,528,15,100,0,97981,1767
3/21/2021,21:30,472,522,16,100,0,97996,1768
3/21/2021,21:45,472,526,16,100,0,98002,1769
3/21/2021,22:00,471,525,16,100,0,98000,1770
3/21/2021,22:15,471,524,16,100,0,97993,1771
3/21/2021,22:30,470,523,17,100,0,98028,1772
3/21/2021,22:45,470,522,17,100,0,98048,1773
3/21/2021,23:00,471,523,17,100,0,98120,1774
3/21/2021,23:15,470,522,18,100,0,98147,1775
3/21/2021,23:30,470,521,18,100,0,98175,1776
3/21/2021,23:45,470,520,18,100,0,98203,1777
3/22/2021,00:00,470,519,18,100,0,98214,1778
3/22/2021,00:15,469,518,18,100,0,98209,1779
3/22/2021,00:30,469,517,17,100,0,98200,1780
3/22/2021,00:45,469,517,17,100,0,98192,1781
3/22/2021,01:00,469,516,17,100,0,98192,1782
3/22/2021,01:15,468,515,16,100,0,98187,1783
3/22/2021,01:30,468,514,16,100,0,98191,1784
3/22/2021,01:45,468,513,16,100,0,98245,1785
3/22/2021,02:00,467,512,17,100,0,98337,1786
3/22/2021,02:15,466,511,17,100,0,98416,1787
3/22/2021,02:30,463,507,17,100,0,98523,1788
3/22/2021,02:45,461,505,16,100,0,98517,1789
3/22/2021,03:00,460,503,16,100,0,98339,1790
3/22/2021,03:15,460,502,16,100,0,98162,1791
3/22/2021,03:30,459,501,16,100,0,98100,1792
3/22/2021,03:45,460,501,16,100,0,98024,1793
3/22/2021,04:00,460,500,16,100,0,98052,1794
3/22/2021,04:15,459,500,16,100,0,98128,1795
3/22/2021,04:30,459,498,16,100,0,98185,1796
3/22/2021,04:45,458,498,16,100,0,98221,1797
3/22/2021,05:00,458,498,16,100,0,98198,1798
3/22/2021,05:15,459,498,16,100,0,98192,1799
3/22/2021,05:30,458,498,16,100,0,98178,1800
3/22/2021,05:45,457,497,16,100,0,98163,1801
3/22/2021,06:00,457,497,16,100,0,98299,1802
3/22/2021,06:15,456,496,16,100,3,98312,1803
3/22/2021,06:30,456,495,16,100,27,98203,1804
3/22/2021,06:45,456,495,16,100,59,98157,1805
3/22/2021,07:00,456,495,17,100,25,98231,1806
3/22/2021,07:15,455,494,17,100,22,98370,1807
3/22/2021,07:30,454,493,17,100,80,98422,1808
3/22/2021,07:45,454,493,17,100,106,98431,1809
3/22/2021,08:00,453,493,18,100,144,98435,1810
3/22/2021,08:15,453,494,19,100,160,98448,1811
3/22/2021,08:30,453,496,20,100,241,98457,1812
3/22/2021,11:00,451,508,20,100,109,98362,1822
3/22/2021,11:15,452,509,20,100,309,98288,1823
3/22/2021,18:00,459,526,20,100,9,98198,1850
3/22/2021,18:15,459,525,19,100,2,98194,1851
3/22/2021,18:30,459,523,18,100,0,98209,1852
3/22/2021,18:45,460,521,17,100,0,98219,1853
3/22/2021,19:00,460,518,17,100,0,98218,1854
3/22/2021,19:15,460,516,17,100,0,98236,1855
3/22/2021,19:30,459,514,16,100,0,98259,1856
3/22/2021,19:45,459,512,16,100,0,98281,1857
3/22/2021,20:00,459,511,17,100,0,98305,1858
3/22/2021,20:15,458,510,17,100,0,98311,1859
3/22/2021,20:30,458,509,17,100,0,98329,1860
3/22/2021,20:45,457,507,17,100,0,98358,1861
3/22/2021,21:00,457,506,16,100,0,98371,1862
3/22/2021,21:15,457,505,16,100,0,98386,1863
3/22/2021,21:30,457,503,16,100,0,98398,1864
3/22/2021,21:45,457,503,16,100,0,98438,1865
3/22/2021,22:00,457,502,16,100,0,98427,1866
3/22/2021,22:15,457,501,17,100,0,98394,1867
3/22/2021,22:30,456,499,17,100,0,98370,1868
3/22/2021,22:45,456,499,17,100,0,98366,1869
3/22/2021,23:00,456,498,17,100,0,98356,1870
3/22/2021,23:15,456,497,17,100,0,98328,1871
3/22/2021,23:30,455,496,16,100,0,98311,1872
3/22/2021,23:45,456,496,17,100,0,98265,1873
3/23/2021,00:00,456,495,16,100,0,98237,1874
3/23/2021,00:15,455,493,16,100,0,98235,1875
3/23/2021,00:30,455,492,16,100,0,98219,1876
3/23/2021,00:45,455,491,16,100,0,98235,1877
3/23/2021,01:00,454,491,17,100,0,98190,1878
3/23/2021,01:15,454,490,18,100,0,98129,1879
3/23/2021,01:45,453,488,19,96,0,98100,1881
3/23/2021,02:00,453,488,19,100,0,98154,1882
3/23/2021,02:15,452,488,19,100,0,98230,1883
3/23/2021,02:30,452,487,18,100,0,98301,1884
3/23/2021,02:45,451,486,18,100,0,98291,1885
3/23/2021,03:00,450,484,17,100,0,98249,1886
3/23/2021,03:15,450,484,17,100,0,98149,1887
3/23/2021,03:30,450,483,17,100,0,98109,1888
3/23/2021,03:45,449,482,17,100,0,98116,1889
3/23/2021,04:00,449,482,16,100,0,98126,1890
3/23/2021,04:15,449,481,16,100,0,98140,1891
3/23/2021,04:30,450,481,17,100,0,98174,1892
3/23/2021,04:45,449,480,18,100,0,98514,1893
3/23/2021,05:00,449,479,18,100,0,98616,1894
3/23/2021,05:15,447,478,17,100,0,98638,1895
3/23/2021,05:30,448,477,16,100,0,98651,1896
3/23/2021,05:45,447,476,16,100,0,98617,1897
3/23/2021,06:00,447,475,16,100,5,98583,1898
3/23/2021,06:15,446,474,16,100,14,98588,1899
3/23/2021,06:30,446,474,15,100,31,98662,1900
3/23/2021,06:45,445,474,16,100,31,98719,1901
3/23/2021,07:00,445,473,16,100,34,98747,1902
3/23/2021,07:15,444,472,16,100,46,98833,1903
3/23/2021,07:30,443,471,16,100,91,98887,1904
3/23/2021,07:45,442,470,16,100,81,98908,1905
3/23/2021,08:00,441,470,15,100,30,98936,1906
3/23/2021,08:15,439,467,15,100,53,98939,1907
3/23/2021,08:30,438,466,15,100,50,98928,1908
3/23/2021,08:45,437,464,15,100,52,99006,1909
3/23/2021,09:00,426,453,15,100,59,99135,1910
3/23/2021,09:15,418,444,15,100,67,99113,1911
3/23/2021,09:30,430,457,15,100,96,98980,1912
3/23/2021,09:45,433,460,16,100,216,98674,1913
3/23/2021,10:00,433,461,16,100,389,98632,1914
3/23/2021,10:15,433,462,17,100,397,98602,1915
3/23/2021,10:30,433,463,18,100,564,98630,1916
3/23/2021,10:45,433,467,19,100,602,98620,1917
3/23/2021,11:00,434,471,20,100,749,98626,1918
3/23/2021,11:15,434,476,20,100,573,98666,1919
3/23/2021,11:30,434,478,21,100,679,98654,1920
3/23/2021,17:45,434,488,20,100,35,98421,1945
3/23/2021,18:00,434,487,19,100,8,98437,1946
3/23/2021,18:15,434,486,18,100,1,98451,1947
3/23/2021,18:30,434,484,17,100,0,98456,1948
3/23/2021,18:45,435,483,16,100,0,98455,1949
3/23/2021,19:00,435,481,16,100,0,98451,1950
3/23/2021,19:15,435,480,16,100,0,98454,1951
3/23/2021,19:30,435,478,16,100,0,98454,1952
3/23/2021,19:45,435,477,15,100,0,98466,1953
3/23/2021,20:00,435,476,15,100,0,98475,1954
3/23/2021,20:15,435,475,15,100,0,98481,1955
3/23/2021,20:30,435,473,14,100,0,98500,1956
3/23/2021,20:45,435,472,14,100,0,98510,1957
3/23/2021,21:00,435,470,14,100,0,98521,1958
3/23/2021,21:15,434,469,13,100,0,98514,1959
3/23/2021,21:30,434,467,13,100,0,98522,1960
3/23/2021,21:45,434,465,13,100,0,98541,1961
3/23/2021,22:00,433,463,13,100,0,98550,1962
3/23/2021,22:15,433,462,13,100,0,98555,1963
3/23/2021,22:30,432,461,13,100,0,98529,1964
3/23/2021,22:45,432,459,13,100,0,98517,1965
3/23/2021,23:00,431,458,13,100,0,98503,1966
3/23/2021,23:15,431,457,13,100,0,98492,1967
3/24/2021,07:00,414,428,13,100,97,98600,1998
3/24/2021,07:15,413,428,15,100,116,98617,1999
3/24/2021,07:30,411,428,16,100,141,98630,2000
3/24/2021,07:45,410,429,17,100,174,98640,2001
3/24/2021,08:00,410,430,18,100,211,98655,2002
3/24/2021,08:15,410,433,19,100,278,98680,2003
3/24/2021,18:00,420,471,20,100,13,98393,2042
3/24/2021,18:15,420,470,19,100,2,98406,2043
3/24/2021,18:30,420,469,19,100,0,98422,2044
3/24/2021,18:45,421,468,18,100,0,98433,2045
3/24/2021,19:00,421,467,17,100,0,98439,2046
3/24/2021,19:15,421,466,17,100,0,98455,2047
3/24/2021,19:30,421,466,17,100,0,98478,2048
3/24/2021,19:45,422,464,16,100,0,98499,2049
3/24/2021,20:00,422,463,16,100,0,98530,2050
3/24/2021,20:15,422,462,16,100,0,98569,2051
3/24/2021,20:30,422,461,15,100,0,98573,2052
3/24/2021,20:45,422,460,15,100,0,98563,2053
3/24/2021,21:00,423,459,15,100,0,98567,2054
3/24/2021,21:15,423,457,14,100,0,98571,2055
3/24/2021,21:30,423,456,14,100,0,98553,2056
3/24/2021,21:45,423,455,14,100,0,98561,2057
3/24/2021,22:00,422,454,14,100,0,98541,2058
3/24/2021,22:15,422,453,15,100,0,98531,2059
3/24/2021,22:30,422,452,15,100,0,98509,2060
3/24/2021,22:45,422,451,14,100,0,98484,2061
3/24/2021,23:00,422,450,14,100,0,98488,2062
3/24/2021,23:15,422,449,14,100,0,98498,2063
3/24/2021,23:30,422,448,14,100,0,98488,2064
3/24/2021,23:45,421,447,14,100,0,98489,2065
3/25/2021,00:00,421,446,14,100,0,98497,2066
3/25/2021,00:15,420,445,15,100,0,98484,2067
3/25/2021,00:30,420,445,15,100,0,98475,2068
3/25/2021,00:45,420,444,16,100,0,98470,2069
3/25/2021,01:00,420,444,16,100,0,98463,2070
3/25/2021,01:15,419,443,15,100,0,98450,2071
3/25/2021,01:30,420,443,15,100,0,98437,2072
3/25/2021,01:45,419,442,15,100,0,98404,2073
3/25/2021,02:00,419,441,14,100,0,98391,2074
3/25/2021,02:15,419,441,14,100,0,98367,2075
3/25/2021,02:30,419,440,14,100,0,98345,2076
3/25/2021,02:45,419,439,14,100,0,98330,2077
3/25/2021,03:00,418,438,14,100,0,98317,2078
3/25/2021,03:15,418,437,14,100,0,98317,2079
3/25/2021,03:30,418,437,14,100,0,98324,2080
3/25/2021,03:45,418,436,14,100,0,98328,2081
3/25/2021,04:00,418,435,14,100,0,98318,2082
3/25/2021,04:15,417,435,13,100,0,98305,2083
3/25/2021,04:30,417,433,13,100,0,98313,2084
3/25/2021,06:45,413,425,13,100,93,98406,2093
3/25/2021,07:00,412,425,14,100,111,98432,2094
3/25/2021,07:15,411,425,15,100,142,98450,2095
3/25/2021,07:30,410,425,17,100,180,98471,2096
3/25/2021,07:45,410,426,18,100,248,98488,2097
3/25/2021,08:00,409,426,19,100,268,98499,2098
3/25/2021,08:15,409,429,20,100,342,98497,2099
3/25/2021,17:30,414,458,21,99,76,98292,2136
3/25/2021,17:45,415,458,20,100,42,98301,2137
3/25/2021,18:00,415,457,19,100,13,98317,2138
3/25/2021,18:15,416,457,18,100,2,98333,2139
3/25/2021,18:30,416,455,18,100,0,98344,2140
3/25/2021,18:45,416,455,17,100,0,98365,2141
3/25/2021,19:00,416,454,16,100,0,98376,2142
3/25/2021,19:15,417,452,16,100,0,98400,2143
3/25/2021,19:30,417,451,15,100,0,98401,2144
3/25/2021,19:45,417,450,15,100,0,98416,2145
3/25/2021,20:00,417,449,15,100,0,98417,2146
3/25/2021,20:15,418,447,14,100,0,98418,2147
3/25/2021,20:30,417,446,14,100,0,98408,2148
3/25/2021,20:45,417,445,14,100,0,98405,2149
3/25/2021,21:00,417,444,14,100,0,98420,2150
3/25/2021,21:15,417,443,14,100,0,98408,2151
3/25/2021,21:30,417,442,13,100,0,98418,2152
3/25/2021,21:45,417,441,14,100,0,98413,2153
3/25/2021,22:00,416,439,14,100,0,98423,2154
3/25/2021,22:15,416,438,14,100,0,98423,2155
3/25/2021,22:30,416,437,14,100,0,98427,2156
3/25/2021,22:45,416,436,14,100,0,98418,2157
3/25/2021,23:00,416,435,14,100,0,98413,2158
3/25/2021,23:15,415,434,14,100,0,98409,2159
3/25/2021,23:30,415,433,14,100,0,98394,2160
3/25/2021,23:45,415,433,14,100,0,98387,2161
3/26/2021,00:00,414,432,14,100,0,98383,2162
3/26/2021,00:15,414,431,14,100,0,98376,2163
3/26/2021,00:30,414,431,14,100,0,98359,2164
3/26/2021,00:45,414,430,14,100,0,98334,2165
3/26/2021,01:00,414,429,14,100,0,98317,2166
3/26/2021,01:15,414,429,13,100,0,98298,2167
3/26/2021,01:30,414,428,13,100,0,98283,2168
3/26/2021,06:45,405,410,13,100,102,98309,2189
3/26/2021,07:00,404,410,14,100,111,98323,2190
3/26/2021,07:15,404,411,15,100,132,98334,2191
3/26/2021,07:30,402,411,16,100,208,98349,2192
3/26/2021,07:45,402,413,18,100,237,98366,2193
3/26/2021,08:00,401,414,19,100,304,98382,2194
3/26/2021,08:15,402,417,21,100,383,98395,2195
3/26/2021,18:00,408,444,20,100,14,98000,2234
3/26/2021,18:15,408,443,19,100,2,98006,2235
3/26/2021,18:30,408,443,19,100,0,98017,2236
3/26/2021,18:45,409,442,18,100,0,98026,2237
3/26/2021,19:00,409,441,17,100,0,98043,2238
3/26/2021,19:15,410,441,17,100,0,98054,2239
3/26/2021,19:30,410,440,17,100,0,98070,2240
3/26/2021,19:45,410,439,16,100,0,98084,2241
3/26/2021,20:00,411,438,16,100,0,98100,2242
3/26/2021,20:15,411,438,15,100,0,98124,2243
3/26/2021,20:30,411,437,15,100,0,98128,2244
3/26/2021,20:45,411,436,15,100,0,98138,2245
3/26/2021,21:00,411,436,14,100,0,98137,2246
3/26/2021,21:15,412,435,14,100,0,98133,2247
3/26/2021,21:30,412,433,14,100,0,98146,2248
3/26/2021,21:45,413,433,13,100,0,98153,2249
3/26/2021,22:00,412,431,13,100,0,98152,2250
3/26/2021,22:15,412,430,13,100,0,98133,2251
3/26/2021,22:30,412,430,13,100,0,98127,2252
3/26/2021,22:45,412,429,13,100,0,98114,2253
3/26/2021,23:00,413,428,13,100,0,98111,2254
3/26/2021,23:15,412,427,13,100,0,98113,2255
3/26/2021,23:30,412,426,13,100,0,98117,2256
3/26/2021,23:45,412,425,13,100,0,98114,2257
3/27/2021,00:00,412,424,13,100,0,98118,2258
3/27/2021,00:15,412,424,13,100,0,98113,2259
3/27/2021,00:30,412,423,13,100,0,98103,2260
3/27/2021,06:45,404,404,13,100,115,97990,2285
3/27/2021,07:00,403,403,14,100,138,98019,2286
3/27/2021,07:15,401,403,16,100,166,98055,2287
3/27/2021,07:30,400,404,17,100,224,98089,2288
3/27/2021,07:45,400,405,18,100,267,98104,2289
3/27/2021,08:00,400,407,20,100,346,98122,2290
3/27/2021,18:15,404,423,20,100,2,97874,2331
3/27/2021,18:30,404,423,19,100,0,97884,2332
3/27/2021,18:45,405,423,19,100,0,97895,2333
3/27/2021,19:00,405,422,18,100,0,97913,2334
3/27/2021,19:15,406,422,18,100,0,97926,2335
3/27/2021,19:30,406,422,18,100,0,97942,2336
3/27/2021,19:45,406,422,18,100,0,97965,2337
3/27/2021,20:00,406,421,18,100,0,97974,2338
3/27/2021,20:15,406,421,18,100,0,97990,2339
3/27/2021,20:30,407,421,17,100,0,97995,2340
3/27/2021,20:45,407,421,17,100,0,98003,2341
3/27/2021,21:00,407,421,17,100,0,97988,2342
3/27/2021,21:15,408,420,17,100,0,97990,2343
3/27/2021,21:30,408,420,16,100,0,97979,2344
3/27/2021,21:45,407,419,16,100,0,97964,2345
3/27/2021,22:00,408,418,16,100,0,97961,2346
3/27/2021,22:15,408,418,16,100,0,97959,2347
3/27/2021,22:30,409,418,15,100,0,97956,2348
3/27/2021,22:45,409,417,15,100,0,97947,2349
3/27/2021,23:00,409,417,15,100,0,97938,2350
3/27/2021,23:15,409,417,15,100,0,97931,2351
3/27/2021,23:30,409,416,15,100,0,97916,2352
3/27/2021,23:45,409,416,15,100,0,97896,2353
3/28/2021,00:00,409,414,15,100,0,97889,2354
3/28/2021,00:15,409,414,15,100,0,97871,2355
3/28/2021,00:30,409,415,15,100,0,97869,2356
3/28/2021,00:45,408,413,15,100,0,97859,2357
3/28/2021,01:00,408,413,15,100,0,97864,2358
3/28/2021,01:15,408,412,16,100,0,97868,2359
3/28/2021,01:30,408,412,16,100,0,97869,2360
3/28/2021,01:45,407,412,16,100,0,97881,2361
3/28/2021,02:00,407,412,16,100,0,97885,2362
3/28/2021,02:15,408,411,16,100,0,97877,2363
3/28/2021,02:30,407,411,15,100,0,97877,2364
3/28/2021,02:45,407,411,16,100,0,97867,2365
3/28/2021,03:00,408,410,16,100,0,97852,2366
3/28/2021,03:15,408,409,15,100,0,97838,2367
3/28/2021,03:30,407,408,15,100,0,97819,2368
3/28/2021,03:45,408,408,15,100,0,97793,2369
3/28/2021,04:00,407,408,14,100,0,97774,2370
3/28/2021,04:15,407,407,14,100,0,97772,2371
3/28/2021,04:30,407,406,13,100,0,97781,2372
3/28/2021,04:45,408,406,13,100,0,97796,2373
3/28/2021,05:00,408,405,13,100,0,97791,2374
3/28/2021,06:00,406,402,13,100,31,97836,2378
3/28/2021,06:15,406,401,14,100,60,97842,2379
3/28/2021,06:30,405,401,14,100,93,97850,2380
3/28/2021,06:45,404,401,15,100,132,97860,2381
3/28/2021,07:00,403,400,16,100,159,97877,2382
3/28/2021,07:15,401,400,18,100,194,97900,2383
3/28/2021,07:30,401,400,19,100,266,97925,2384
3/28/2021,07:45,401,401,20,100,346,97935,2385
3/28/2021,19:00,403,396,20,100,0,97552,2430
3/28/2021,19:15,403,397,20,100,0,97572,2431
3/28/2021,19:30,402,396,19,100,0,97578,2432
3/28/2021,19:45,399,392,19,100,0,97581,2433
3/28/2021,20:00,403,394,19,100,0,97585,2434
3/28/2021,20:15,402,393,19,100,0,97576,2435
3/28/2021,20:30,404,398,19,100,0,97593,2436
3/28/2021,20:45,404,393,18,100,0,97616,2437
3/28/2021,21:00,403,389,19,100,0,97615,2438
3/28/2021,21:15,398,391,18,100,0,97617,2439
3/28/2021,21:30,400,394,18,100,0,97612,2440
3/28/2021,21:45,401,394,18,100,0,97611,2441
3/28/2021,22:00,402,395,18,100,0,97603,2442
3/28/2021,22:15,401,394,18,100,0,97605,2443
3/28/2021,22:30,402,393,18,100,0,97601,2444
3/28/2021,22:45,403,394,18,100,0,97599,2445
3/28/2021,23:00,403,394,18,100,0,97595,2446
3/28/2021,23:15,403,395,18,100,0,97593,2447
3/28/2021,23:30,403,395,18,100,0,97598,2448
3/28/2021,23:45,403,394,18,100,0,97592,2449
3/29/2021,00:00,405,392,18,100,0,97583,2450
3/29/2021,00:15,405,392,18,100,0,97587,2451
3/29/2021,00:30,407,391,18,100,0,97580,2452
3/29/2021,00:45,407,394,18,100,0,97573,2453
3/29/2021,01:00,407,393,18,100,0,97572,2454
3/29/2021,01:15,407,396,18,100,0,97568,2455
3/29/2021,01:30,407,396,18,100,0,97556,2456
3/29/2021,01:45,407,396,18,100,0,97548,2457
3/29/2021,02:00,407,394,18,100,0,97528,2458
3/29/2021,02:15,408,395,18,100,0,97523,2459
3/29/2021,02:30,408,397,18,100,0,97514,2460
3/29/2021,02:45,407,396,18,100,0,97520,2461
3/29/2021,03:00,408,396,18,100,0,97512,2462
3/29/2021,03:15,407,396,19,100,0,97522,2463
3/29/2021,03:30,407,396,19,100,0,97522,2464
3/29/2021,03:45,407,396,19,100,0,97529,2465
3/29/2021,04:00,407,396,19,100,0,97551,2466
3/29/2021,04:15,407,396,19,100,0,97565,2467
3/29/2021,04:30,407,396,19,100,0,97572,2468
3/29/2021,04:45,407,396,19,100,0,97592,2469
3/29/2021,05:00,407,395,19,100,0,97601,2470
3/29/2021,05:15,407,395,19,100,0,97607,2471
3/29/2021,05:30,407,395,19,100,2,97629,2472
3/29/2021,05:45,407,395,19,100,13,97651,2473
3/29/2021,06:00,407,394,18,100,30,97662,2474
3/29/2021,06:15,407,394,18,100,55,97683,2475
3/29/2021,06:30,407,392,19,100,83,97689,2476
3/29/2021,06:45,406,393,19,100,119,97698,2477
3/29/2021,07:00,406,393,20,100,176,97707,2478
3/29/2021,07:15,405,393,20,100,228,97728,2479
3/29/2021,18:45,403,374,21,100,0,97294,2525
3/29/2021,19:00,402,373,20,100,0,97311,2526
3/29/2021,19:15,401,372,20,100,0,97332,2527
3/29/2021,19:30,400,372,20,100,0,97346,2528
3/29/2021,19:45,400,371,20,100,0,97359,2529
3/29/2021,20:00,399,371,19,100,0,97356,2530
3/29/2021,20:15,399,371,19,100,0,97351,2531
3/29/2021,20:30,403,374,18,100,0,97354,2532
3/29/2021,20:45,403,374,18,100,0,97367,2533
3/29/2021,21:00,403,374,18,100,0,97383,2534
3/29/2021,21:15,403,375,17,100,0,97407,2535
3/29/2021,21:30,403,375,17,100,0,97409,2536
3/29/2021,21:45,403,375,17,100,0,97400,2537
3/29/2021,22:00,403,375,17,100,0,97388,2538
3/29/2021,22:15,403,374,17,100,0,97373,2539
3/29/2021,22:30,402,374,17,100,0,97359,2540
3/29/2021,22:45,403,374,16,100,0,97361,2541
3/29/2021,23:00,403,374,16,100,0,97360,2542
3/29/2021,23:15,403,374,16,100,0,97382,2543
3/29/2021,23:30,404,375,16,100,0,97380,2544
3/29/2021,23:45,405,376,16,100,0,97350,2545
3/30/2021,00:00,405,376,16,100,0,97329,2546
3/30/2021,00:15,405,376,16,100,0,97301,2547
3/30/2021,00:30,406,377,16,100,0,97291,2548
3/30/2021,00:45,406,376,15,100,0,97276,2549
3/30/2021,01:00,405,377,15,100,0,97235,2550
3/30/2021,01:15,406,376,15,100,0,97196,2551
3/30/2021,01:30,405,376,16,100,0,97154,2552
3/30/2021,01:45,405,376,15,100,0,97148,2553
3/30/2021,02:00,406,376,15,100,0,97126,2554
3/30/2021,02:15,406,376,15,100,0,97112,2555
3/30/2021,02:30,406,376,15,100,0,97082,2556
3/30/2021,02:45,406,376,15,100,0,97062,2557
3/30/2021,03:00,405,376,14,100,0,97059,2558
3/30/2021,03:15,405,376,14,100,0,97043,2559
3/30/2021,03:30,405,376,14,100,0,97046,2560
3/30/2021,03:45,405,376,14,100,0,97061,2561
3/30/2021,04:00,405,375,14,100,0,97080,2562
3/30/2021,04:15,405,375,14,100,0,97084,2563
3/30/2021,04:30,404,374,14,100,0,97086,2564
3/30/2021,04:45,404,375,14,100,0,97096,2565
3/30/2021,05:00,404,374,13,100,0,97101,2566
3/30/2021,05:15,403,374,13,100,0,97098,2567
3/30/2021,05:30,404,374,13,100,3,97099,2568
3/30/2021,05:45,403,374,13,100,21,97090,2569
3/30/2021,06:00,403,373,13,100,47,97089,2570
3/30/2021,06:15,403,373,14,100,85,97096,2571
3/30/2021,06:30,402,373,14,100,127,97095,2572
3/30/2021,06:45,402,373,15,100,165,97091,2573
3/30/2021,07:00,401,373,17,100,201,97092,2574
3/30/2021,07:15,400,374,18,100,255,97103,2575
3/30/2021,07:30,400,374,19,100,356,97120,2576
3/30/2021,22:30,396,348,19,100,0,97298,2636
3/30/2021,22:45,391,345,17,100,0,97299,2637
3/30/2021,23:00,394,347,17,100,0,97310,2638
3/30/2021,23:15,393,346,16,100,0,97318,2639
3/30/2021,23:30,391,343,16,100,0,97322,2640
3/30/2021,23:45,391,344,15,100,0,97310,2641
3/31/2021,00:00,394,347,15,100,0,97304,2642
3/31/2021,00:15,392,344,15,100,0,97292,2643
3/31/2021,00:30,391,341,14,100,0,97260,2644
3/31/2021,00:45,392,345,14,100,0,97222,2645
3/31/2021,01:00,395,349,15,100,0,97201,2646
3/31/2021,01:15,395,350,14,100,0,97188,2647
3/31/2021,01:30,395,349,13,100,0,97192,2648
3/31/2021,01:45,395,348,13,100,0,97169,2649
3/31/2021,02:15,396,350,13,100,0,97168,2651
3/31/2021,02:30,396,350,13,100,0,97154,2652
3/31/2021,02:45,396,351,13,100,0,97148,2653
3/31/2021,03:00,396,351,13,100,0,97141,2654
3/31/2021,03:15,396,351,13,100,0,97131,2655
3/31/2021,03:30,396,351,13,100,0,97121,2656
3/31/2021,07:00,394,352,14,100,180,97280,2670
3/31/2021,07:15,395,354,16,98,211,97310,2671
04-04-2021,07:00:00,353,292,15,96,246,98122,3054
04-05-2021,03:45:00,338,259,15,96,0,97854,3137
04-05-2021,04:00:00,339,260,15,100,0,97846,3138
04-05-2021,04:15:00,339,260,14,100,0,97841,3139
04-05-2021,04:30:00,340,261,14,100,0,97851,3140
04-05-2021,04:45:00,340,261,14,100,0,97847,3141
04-05-2021,05:00:00,340,262,14,100,0,97866,3142
04-05-2021,05:15:00,340,262,14,100,1,97887,3143
04-05-2021,05:30:00,340,263,14,100,13,97903,3144
04-05-2021,05:45:00,340,263,14,100,37,97913,3145
04-05-2021,06:00:00,341,263,14,100,77,97914,3146
04-05-2021,06:15:00,341,264,15,100,132,97937,3147
04-05-2021,06:30:00,341,264,16,100,184,97971,3148
04-05-2021,06:45:00,341,265,17,100,247,97987,3149
04-05-2021,07:00:00,341,265,19,99,319,98010,3150
04-06-2021,02:45:00,328,240,16,98,0,97767,3229
04-06-2021,03:00:00,329,240,16,99,0,97776,3230
04-06-2021,03:15:00,329,241,16,100,0,97770,3231
04-06-2021,03:30:00,329,242,16,100,0,97775,3232
04-06-2021,06:00:00,332,245,16,100,54,97829,3242
04-06-2021,06:15:00,332,246,17,100,101,97849,3243
04-06-2021,06:30:00,332,246,18,100,142,97852,3244
04-06-2021,06:45:00,332,246,19,97,184,97869,3245
04-06-2021,20:30:00,313,214,20,98,0,97951,3300
