date,Time,Soil_moisture1,Soil_moisture2,Temp,Humidity,P,L,Data_index,coeff(K),assumed_temp,deviation_from_original(temp)
4/15/2021,15:15,252,0,39,19,3135,97659,4143,741,74.96157895,-35.96157895
4/15/2021,15:30,250,0,38,20,4013,97645,4144,760,71.2135,-33.2135
4/15/2021,15:45,248,0,40,18,5229,97636,4145,720,79.12611111,-39.12611111
4/15/2021,16:00,247,0,41,17,6724,97630,4146,697,83.78058824,-42.78058824
4/15/2021,16:15,246,0,41,18,5612,97625,4147,738,79.12611111,-38.12611111
4/15/2021,16:30,244,55,39,19,3763,97623,4148,741,74.96157895,-35.96157895
4/15/2021,16:45,243,111,39,19,3357,97616,4149,741,74.96157895,-35.96157895
4/15/2021,17:00,242,112,37,20,1356,97616,4150,740,71.2135,-34.2135
4/15/2021,17:15,241,112,37,21,1061,97614,4151,777,67.82238095,-30.82238095
4/15/2021,17:30,240,113,35,22,693,97617,4152,770,64.73954545,-29.73954545
4/15/2021,17:45,239,114,34,23,365,97614,4153,782,61.92478261,-27.92478261
4/15/2021,18:00,239,116,31,27,224,97634,4154,837,52.75074074,-21.75074074
03-03-2021,17:00:00,1573,1359,20,100,87,98152,22,2000,14.2427,5.7573
03-03-2021,17:15:00,1573,1356,19,100,64,98162,23,1900,14.2427,4.7573
03-03-2021,17:30:00,1573,1351,18,100,39,98177,24,1800,14.2427,3.7573
03-03-2021,17:45:00,1575,1349,17,100,17,98188,25,1700,14.2427,2.7573
03-03-2021,18:00:00,1574,1346,16,100,4,98205,26,1600,14.2427,1.7573
03-03-2021,18:15:00,1578,1344,15,100,0,98225,27,1500,14.2427,0.7573
03-03-2021,18:30:00,1578,1340,14,100,0,98247,28,1400,14.2427,-0.2427
03-03-2021,18:45:00,1579,1337,14,100,0,98268,29,1400,14.2427,-0.2427
03-03-2021,19:00:00,1578,1334,13,100,0,98287,30,1300,14.2427,-1.2427
03-03-2021,19:15:00,1577,1331,13,100,0,98305,31,1300,14.2427,-1.2427
03-03-2021,19:30:00,1578,1328,13,100,0,98317,32,1300,14.2427,-1.2427
03-04-2021,08:00:00,1451,1188,14,100,116,98407,82,1400,14.2427,-0.2427
03-04-2021,08:15:00,1445,1190,15,100,145,98422,83,1500,14.2427,0.7573
03-04-2021,08:30:00,1442,1194,16,100,179,98432,84,1600,14.2427,1.7573
03-04-2021,08:45:00,1438,1197,18,100,456,98451,85,1800,14.2427,3.7573
03-04-2021,09:00:00,1435,1202,19,100,297,98460,86,1900,14.2427,4.7573
03-04-2021,17:15:00,1456,1236,20,100,69,98158,119,2000,14.2427,5.7573
03-04-2021,17:30:00,1456,1234,19,100,40,98162,120,1900,14.2427,4.7573
03-04-2021,17:45:00,1458,1230,18,100,16,98171,121,1800,14.2427,3.7573
03-04-2021,18:00:00,1457,1227,16,100,4,98182,122,1600,14.2427,1.7573
03-04-2021,18:15:00,1457,1225,15,100,0,98191,123,1500,14.2427,0.7573
03-04-2021,18:30:00,1461,1221,15,100,0,98211,124,1500,14.2427,0.7573
03-04-2021,18:45:00,1461,1218,14,100,0,98233,125,1400,14.2427,-0.2427
03-04-2021,19:00:00,1461,1215,14,100,0,98250,126,1400,14.2427,-0.2427
03-04-2021,19:15:00,1456,1213,13,100,0,98274,127,1300,14.2427,-1.2427
03-04-2021,19:30:00,1457,1208,13,100,0,98290,128,1300,14.2427,-1.2427
03-05-2021,07:45:00,1364,1115,14,100,95,98381,177,1400,14.2427,-0.2427
03-05-2021,08:00:00,1359,1115,15,100,112,98391,178,1500,14.2427,0.7573
03-05-2021,08:15:00,1354,1116,16,100,136,98400,179,1600,14.2427,1.7573
03-05-2021,08:30:00,1351,1119,17,100,172,98419,180,1700,14.2427,2.7573
03-05-2021,08:45:00,1348,1124,18,100,363,98440,181,1800,14.2427,3.7573
03-05-2021,09:00:00,1348,1129,20,100,370,98441,182,2000,14.2427,5.7573
03-05-2021,17:15:00,1363,1149,21,100,68,98107,215,2100,14.2427,6.7573
03-05-2021,17:30:00,1362,1146,20,100,41,98106,216,2000,14.2427,5.7573
03-05-2021,17:45:00,1362,1144,19,100,18,98109,217,1900,14.2427,4.7573
03-05-2021,18:00:00,1359,1139,18,100,3,98115,218,1800,14.2427,3.7573
03-05-2021,18:15:00,1359,1136,18,100,0,98131,219,1800,14.2427,3.7573
03-05-2021,18:30:00,1359,1134,17,100,0,98144,220,1700,14.2427,2.7573
03-05-2021,18:45:00,1357,1130,17,100,0,98152,221,1700,14.2427,2.7573
03-05-2021,19:00:00,1355,1129,17,100,0,98165,222,1700,14.2427,2.7573
03-05-2021,19:15:00,1355,1126,16,100,0,98173,223,1600,14.2427,1.7573
03-05-2021,19:30:00,1352,1123,16,100,0,98189,224,1600,14.2427,1.7573
03-05-2021,19:45:00,1351,1121,15,100,0,98203,225,1500,14.2427,0.7573
03-05-2021,20:00:00,1351,1119,14,100,0,98223,226,1400,14.2427,-0.2427
03-05-2021,20:15:00,1348,1116,14,100,0,98270,227,1400,14.2427,-0.2427
03-05-2021,20:30:00,1347,1115,14,100,0,98295,228,1400,14.2427,-0.2427
03-05-2021,20:45:00,1347,1113,13,100,0,98289,229,1300,14.2427,-1.2427
03-05-2021,21:00:00,1345,1111,13,100,0,98292,230,1300,14.2427,-1.2427
03-06-2021,07:45:00,1259,1039,14,100,95,98282,273,1400,14.2427,-0.2427
03-06-2021,08:00:00,1256,1040,15,100,116,98281,274,1500,14.2427,0.7573
03-06-2021,08:15:00,1253,1041,16,100,145,98286,275,1600,14.2427,1.7573
03-06-2021,08:30:00,1250,1044,17,100,181,98290,276,1700,14.2427,2.7573
03-06-2021,08:45:00,1250,1049,18,100,309,98290,277,1800,14.2427,3.7573
03-06-2021,09:00:00,1249,1054,20,100,250,98297,278,2000,14.2427,5.7573
03-06-2021,17:45:00,1257,1062,20,100,18,97937,313,2000,14.2427,5.7573
03-06-2021,18:00:00,1254,1058,18,100,4,97940,314,1800,14.2427,3.7573
03-06-2021,18:15:00,1254,1055,17,100,0,97952,315,1700,14.2427,2.7573
03-06-2021,18:30:00,1252,1050,16,100,0,97975,316,1600,14.2427,1.7573
03-06-2021,18:45:00,1250,1045,15,100,0,98004,317,1500,14.2427,0.7573
03-06-2021,19:00:00,1248,1043,15,100,0,98028,318,1500,14.2427,0.7573
03-06-2021,19:15:00,1246,1040,15,100,0,98038,319,1500,14.2427,0.7573
03-06-2021,19:30:00,1246,1038,15,100,0,98050,320,1500,14.2427,0.7573
03-06-2021,19:45:00,1244,1036,14,100,0,98075,321,1400,14.2427,-0.2427
03-06-2021,20:00:00,1243,1035,14,100,0,98069,322,1400,14.2427,-0.2427
03-06-2021,20:15:00,1242,1032,13,100,0,98064,323,1300,14.2427,-1.2427
03-06-2021,20:30:00,1241,1029,13,100,0,98080,324,1300,14.2427,-1.2427
03-06-2021,20:45:00,1239,1027,13,100,0,98075,325,1300,14.2427,-1.2427
03-07-2021,00:15:00,1209,1005,13,100,0,98048,339,1300,14.2427,-1.2427
03-07-2021,00:30:00,1207,1004,13,100,0,98038,340,1300,14.2427,-1.2427
03-07-2021,00:45:00,1206,1005,13,100,0,98069,341,1300,14.2427,-1.2427
03-07-2021,01:00:00,1201,1002,14,100,0,98092,342,1400,14.2427,-0.2427
03-07-2021,01:15:00,1200,1003,14,100,0,98065,343,1400,14.2427,-0.2427
03-07-2021,01:30:00,1200,1003,14,100,0,98026,344,1400,14.2427,-0.2427
03-07-2021,01:45:00,1199,1003,13,100,0,98039,345,1300,14.2427,-1.2427
03-07-2021,02:00:00,1197,1000,13,100,0,98003,346,1300,14.2427,-1.2427
03-07-2021,02:15:00,1197,1000,13,100,0,97974,347,1300,14.2427,-1.2427
03-07-2021,02:30:00,1197,1000,13,100,0,97961,348,1300,14.2427,-1.2427
03-07-2021,02:45:00,1197,998,13,100,0,97989,349,1300,14.2427,-1.2427
03-07-2021,03:00:00,1194,998,14,100,0,98023,350,1400,14.2427,-0.2427
03-07-2021,03:15:00,1195,997,14,100,0,98008,351,1400,14.2427,-0.2427
03-07-2021,03:30:00,1194,996,14,100,0,97968,352,1400,14.2427,-0.2427
03-07-2021,03:45:00,1192,995,14,100,0,97948,353,1400,14.2427,-0.2427
03-07-2021,04:00:00,1190,996,15,100,0,97917,354,1500,14.2427,0.7573
03-07-2021,04:15:00,1190,995,16,100,0,97935,355,1600,14.2427,1.7573
03-07-2021,04:30:00,1188,993,16,100,0,97947,356,1600,14.2427,1.7573
03-07-2021,04:45:00,1188,993,15,100,0,97973,357,1500,14.2427,0.7573
03-07-2021,05:00:00,1186,992,15,100,0,98050,358,1500,14.2427,0.7573
03-07-2021,05:15:00,1185,991,15,100,0,98049,359,1500,14.2427,0.7573
03-07-2021,05:30:00,1182,991,15,100,0,98039,360,1500,14.2427,0.7573
03-07-2021,05:45:00,1181,989,15,100,0,98028,361,1500,14.2427,0.7573
03-07-2021,06:00:00,1182,990,15,100,1,98026,362,1500,14.2427,0.7573
03-07-2021,06:15:00,1181,988,15,100,9,98022,363,1500,14.2427,0.7573
03-07-2021,06:30:00,1178,987,15,100,21,98039,364,1500,14.2427,0.7573
03-07-2021,06:45:00,1177,987,15,100,36,98057,365,1500,14.2427,0.7573
03-07-2021,07:00:00,1175,985,15,100,55,98065,366,1500,14.2427,0.7573
03-07-2021,07:15:00,1175,984,15,100,82,98071,367,1500,14.2427,0.7573
03-07-2021,07:30:00,1173,985,16,100,100,98093,368,1600,14.2427,1.7573
03-07-2021,07:45:00,1172,985,17,100,134,98112,369,1700,14.2427,2.7573
03-07-2021,08:00:00,1169,986,18,100,183,98126,370,1800,14.2427,3.7573
03-07-2021,08:15:00,1167,988,19,100,214,98155,371,1900,14.2427,4.7573
03-07-2021,17:30:00,1153,989,20,95,11,98004,408,1900,14.99231579,5.007684211
03-07-2021,17:45:00,1151,986,19,100,6,97995,409,1900,14.2427,4.7573
03-07-2021,18:00:00,1149,983,19,100,2,97950,410,1900,14.2427,4.7573
03-07-2021,18:15:00,1147,981,18,100,0,97929,411,1800,14.2427,3.7573
03-07-2021,18:30:00,1146,979,18,100,0,97940,412,1800,14.2427,3.7573
03-07-2021,18:45:00,1144,977,17,100,0,97963,413,1700,14.2427,2.7573
03-07-2021,19:00:00,1142,974,17,100,0,97997,414,1700,14.2427,2.7573
03-07-2021,19:15:00,1141,973,17,100,0,97992,415,1700,14.2427,2.7573
03-07-2021,19:30:00,1139,971,17,100,0,98039,416,1700,14.2427,2.7573
03-07-2021,19:45:00,1137,968,17,100,0,98069,417,1700,14.2427,2.7573
03-07-2021,20:00:00,1135,966,17,100,0,98075,418,1700,14.2427,2.7573
03-07-2021,20:15:00,1133,964,17,100,0,98075,419,1700,14.2427,2.7573
03-07-2021,20:30:00,1132,963,17,100,0,98095,420,1700,14.2427,2.7573
03-07-2021,20:45:00,1130,962,17,100,0,98102,421,1700,14.2427,2.7573
03-07-2021,21:00:00,1128,959,17,100,0,98129,422,1700,14.2427,2.7573
03-07-2021,21:15:00,1126,958,17,100,0,98199,423,1700,14.2427,2.7573
03-07-2021,21:30:00,1121,955,18,100,0,98293,424,1800,14.2427,3.7573
03-07-2021,21:45:00,1117,949,16,100,0,98222,425,1600,14.2427,1.7573
03-07-2021,22:00:00,1117,949,15,100,0,98134,426,1500,14.2427,0.7573
03-07-2021,22:15:00,1117,949,15,100,0,98123,427,1500,14.2427,0.7573
03-07-2021,22:30:00,1116,950,15,100,0,98103,428,1500,14.2427,0.7573
03-07-2021,22:45:00,1114,948,16,100,0,98142,429,1600,14.2427,1.7573
03-07-2021,23:00:00,1114,948,16,100,0,98098,430,1600,14.2427,1.7573
03-07-2021,23:15:00,1111,946,16,100,0,98062,431,1600,14.2427,1.7573
03-07-2021,23:30:00,1111,945,16,100,0,98035,432,1600,14.2427,1.7573
03-07-2021,23:45:00,1109,945,15,100,0,98056,433,1500,14.2427,0.7573
03-08-2021,00:00:00,1107,942,15,100,0,98064,434,1500,14.2427,0.7573
03-08-2021,00:15:00,1092,933,15,100,0,98072,435,1500,14.2427,0.7573
03-08-2021,00:30:00,1092,932,15,100,0,98083,436,1500,14.2427,0.7573
03-08-2021,00:45:00,1090,931,15,100,0,98174,437,1500,14.2427,0.7573
03-08-2021,01:00:00,1092,931,16,100,0,98196,438,1600,14.2427,1.7573
03-08-2021,01:15:00,1089,930,16,100,0,98189,439,1600,14.2427,1.7573
03-08-2021,01:30:00,1086,927,15,100,0,98189,440,1500,14.2427,0.7573
03-08-2021,01:45:00,1084,929,15,100,0,98150,441,1500,14.2427,0.7573
03-08-2021,02:00:00,1084,926,15,100,0,98119,442,1500,14.2427,0.7573
03-08-2021,02:15:00,1082,924,15,100,0,98104,443,1500,14.2427,0.7573
03-08-2021,02:30:00,1083,926,15,100,0,98107,444,1500,14.2427,0.7573
03-08-2021,02:45:00,1082,925,15,100,0,98109,445,1500,14.2427,0.7573
03-08-2021,03:00:00,1082,924,15,100,0,98108,446,1500,14.2427,0.7573
03-08-2021,03:15:00,1080,923,15,100,0,98092,447,1500,14.2427,0.7573
03-08-2021,03:30:00,1079,921,15,100,0,98086,448,1500,14.2427,0.7573
03-08-2021,03:45:00,1077,920,15,100,0,98105,449,1500,14.2427,0.7573
03-08-2021,04:00:00,1075,920,15,100,0,98125,450,1500,14.2427,0.7573
03-08-2021,04:15:00,1072,917,15,100,0,98133,451,1500,14.2427,0.7573
03-08-2021,04:30:00,1073,918,16,100,0,98123,452,1600,14.2427,1.7573
03-08-2021,04:45:00,1070,917,16,100,0,98121,453,1600,14.2427,1.7573
03-08-2021,05:00:00,1070,916,16,100,0,98124,454,1600,14.2427,1.7573
03-08-2021,05:15:00,1068,915,16,100,0,98122,455,1600,14.2427,1.7573
03-08-2021,05:30:00,1068,915,16,100,0,98140,456,1600,14.2427,1.7573
03-08-2021,05:45:00,1068,914,16,100,0,98154,457,1600,14.2427,1.7573
03-08-2021,06:00:00,1066,913,16,100,2,98162,458,1600,14.2427,1.7573
03-08-2021,06:15:00,1063,911,17,99,12,98187,459,1683,14.38656566,2.613434343
03-08-2021,06:30:00,1062,911,16,100,27,98213,460,1600,14.2427,1.7573
03-08-2021,06:45:00,1062,911,16,100,48,98230,461,1600,14.2427,1.7573
03-08-2021,07:00:00,1059,910,16,100,71,98256,462,1600,14.2427,1.7573
03-08-2021,07:15:00,1057,909,16,100,89,98280,463,1600,14.2427,1.7573
03-08-2021,07:30:00,1057,909,17,100,108,98312,464,1700,14.2427,2.7573
03-08-2021,07:45:00,1055,909,18,100,128,98344,465,1800,14.2427,3.7573
03-08-2021,08:00:00,1053,910,19,100,153,98367,466,1900,14.2427,4.7573
03-08-2021,08:15:00,1053,914,19,100,184,98379,467,1900,14.2427,4.7573
03-08-2021,08:30:00,1061,923,20,100,218,98384,468,2000,14.2427,5.7573
03-08-2021,18:00:00,1048,934,20,100,4,98215,506,2000,14.2427,5.7573
03-08-2021,18:15:00,1046,931,19,100,0,98210,507,1900,14.2427,4.7573
03-08-2021,18:30:00,1046,927,19,100,0,98215,508,1900,14.2427,4.7573
03-08-2021,18:45:00,1044,924,18,100,0,98226,509,1800,14.2427,3.7573
03-08-2021,19:00:00,1043,920,18,100,0,98243,510,1800,14.2427,3.7573
03-08-2021,19:15:00,1041,917,17,100,0,98261,511,1700,14.2427,2.7573
03-08-2021,19:30:00,1040,914,17,100,0,98287,512,1700,14.2427,2.7573
03-08-2021,19:45:00,1037,912,17,100,0,98288,513,1700,14.2427,2.7573
03-08-2021,20:00:00,1036,909,17,100,0,98297,514,1700,14.2427,2.7573
03-08-2021,20:15:00,1035,907,16,100,0,98328,515,1600,14.2427,1.7573
03-08-2021,20:30:00,1033,904,16,100,0,98355,516,1600,14.2427,1.7573
03-08-2021,20:45:00,1030,903,16,100,0,98361,517,1600,14.2427,1.7573
03-08-2021,21:00:00,1027,900,16,100,0,98389,518,1600,14.2427,1.7573
03-08-2021,21:15:00,1025,898,16,100,0,98402,519,1600,14.2427,1.7573
03-08-2021,21:30:00,1024,896,16,100,0,98400,520,1600,14.2427,1.7573
03-08-2021,21:45:00,1021,894,16,100,0,98402,521,1600,14.2427,1.7573
03-08-2021,22:00:00,1020,893,15,100,0,98406,522,1500,14.2427,0.7573
03-08-2021,22:15:00,1018,890,15,100,0,98416,523,1500,14.2427,0.7573
03-08-2021,22:30:00,1016,890,15,100,0,98421,524,1500,14.2427,0.7573
03-08-2021,22:45:00,1015,888,15,100,0,98393,525,1500,14.2427,0.7573
03-08-2021,23:00:00,1013,887,16,100,0,98394,526,1600,14.2427,1.7573
03-08-2021,23:15:00,1012,886,15,100,0,98392,527,1500,14.2427,0.7573
03-08-2021,23:30:00,1010,885,15,100,0,98405,528,1500,14.2427,0.7573
03-08-2021,23:45:00,1008,884,15,100,0,98386,529,1500,14.2427,0.7573
03-09-2021,00:00:00,1006,883,15,100,0,98391,530,1500,14.2427,0.7573
03-09-2021,00:15:00,1005,882,15,100,0,98397,531,1500,14.2427,0.7573
03-09-2021,00:30:00,1004,880,15,100,0,98415,532,1500,14.2427,0.7573
03-09-2021,00:45:00,1002,879,14,100,0,98408,533,1400,14.2427,-0.2427
03-09-2021,01:00:00,1003,877,14,100,0,98399,534,1400,14.2427,-0.2427
03-09-2021,01:15:00,1001,876,14,100,0,98381,535,1400,14.2427,-0.2427
03-09-2021,01:30:00,1000,874,14,100,0,98369,536,1400,14.2427,-0.2427
03-09-2021,01:45:00,998,874,14,100,0,98357,537,1400,14.2427,-0.2427
03-09-2021,02:00:00,998,873,14,100,0,98339,538,1400,14.2427,-0.2427
03-09-2021,02:15:00,996,872,14,100,0,98340,539,1400,14.2427,-0.2427
03-09-2021,02:30:00,996,870,14,100,0,98318,540,1400,14.2427,-0.2427
03-09-2021,02:45:00,994,868,14,100,0,98307,541,1400,14.2427,-0.2427
03-09-2021,03:00:00,993,869,13,100,0,98298,542,1300,14.2427,-1.2427
03-09-2021,03:15:00,992,867,13,100,0,98275,543,1300,14.2427,-1.2427
03-09-2021,03:30:00,991,866,13,100,0,98271,544,1300,14.2427,-1.2427
03-09-2021,03:45:00,989,864,13,100,0,98278,545,1300,14.2427,-1.2427
03-09-2021,04:00:00,988,864,13,100,0,98278,546,1300,14.2427,-1.2427
03-09-2021,04:15:00,987,863,13,100,0,98264,547,1300,14.2427,-1.2427
03-09-2021,04:30:00,986,862,13,100,0,98270,548,1300,14.2427,-1.2427
03-09-2021,04:45:00,985,861,13,100,0,98283,549,1300,14.2427,-1.2427
03-09-2021,05:00:00,983,859,13,100,0,98282,550,1300,14.2427,-1.2427
03-09-2021,05:15:00,982,859,13,100,0,98319,551,1300,14.2427,-1.2427
03-09-2021,05:30:00,980,857,13,100,0,98352,552,1300,14.2427,-1.2427
03-09-2021,06:45:00,974,852,13,100,56,98425,557,1300,14.2427,-1.2427
03-09-2021,07:00:00,971,850,14,100,69,98461,558,1400,14.2427,-0.2427
03-09-2021,07:15:00,968,849,15,100,93,98497,559,1500,14.2427,0.7573
03-09-2021,07:30:00,966,851,16,100,112,98498,560,1600,14.2427,1.7573
03-09-2021,07:45:00,964,851,16,100,144,98492,561,1600,14.2427,1.7573
03-09-2021,08:00:00,962,853,17,100,171,98493,562,1700,14.2427,2.7573
03-09-2021,08:15:00,962,856,18,100,213,98516,563,1800,14.2427,3.7573
03-09-2021,08:30:00,962,860,20,100,242,98541,564,2000,14.2427,5.7573
03-09-2021,18:00:00,956,880,20,100,6,98178,602,2000,14.2427,5.7573
03-09-2021,18:15:00,955,875,19,100,0,98183,603,1900,14.2427,4.7573
03-09-2021,18:30:00,954,872,18,100,0,98187,604,1800,14.2427,3.7573
03-09-2021,18:45:00,951,868,18,100,0,98195,605,1800,14.2427,3.7573
03-09-2021,19:00:00,951,864,17,100,0,98207,606,1700,14.2427,2.7573
03-09-2021,19:15:00,949,861,17,100,0,98223,607,1700,14.2427,2.7573
03-09-2021,19:30:00,948,858,16,100,0,98235,608,1600,14.2427,1.7573
03-09-2021,19:45:00,946,856,16,100,0,98259,609,1600,14.2427,1.7573
03-09-2021,20:00:00,945,853,16,100,0,98276,610,1600,14.2427,1.7573
03-09-2021,20:15:00,943,850,16,100,0,98289,611,1600,14.2427,1.7573
03-09-2021,20:30:00,942,848,15,100,0,98307,612,1500,14.2427,0.7573
03-09-2021,20:45:00,939,846,15,100,0,98329,613,1500,14.2427,0.7573
03-09-2021,21:00:00,936,843,15,100,0,98337,614,1500,14.2427,0.7573
03-09-2021,21:15:00,934,840,15,100,0,98345,615,1500,14.2427,0.7573
03-09-2021,21:30:00,932,838,15,100,0,98341,616,1500,14.2427,0.7573
03-09-2021,21:45:00,930,838,15,100,0,98352,617,1500,14.2427,0.7573
03-09-2021,22:00:00,928,835,15,100,0,98367,618,1500,14.2427,0.7573
03-09-2021,22:15:00,926,834,15,100,0,98371,619,1500,14.2427,0.7573
03-09-2021,22:30:00,924,833,15,100,0,98358,620,1500,14.2427,0.7573
03-09-2021,22:45:00,922,832,15,100,0,98337,621,1500,14.2427,0.7573
03-09-2021,23:00:00,920,830,15,100,0,98333,622,1500,14.2427,0.7573
03-09-2021,23:15:00,919,829,15,100,0,98317,623,1500,14.2427,0.7573
03-09-2021,23:30:00,916,828,15,100,0,98309,624,1500,14.2427,0.7573
03-09-2021,23:45:00,915,827,15,100,0,98339,625,1500,14.2427,0.7573
03-10-2021,00:00:00,914,827,15,100,0,98329,626,1500,14.2427,0.7573
03-10-2021,00:15:00,913,826,14,100,0,98332,627,1400,14.2427,-0.2427
03-10-2021,00:30:00,912,825,14,100,0,98307,628,1400,14.2427,-0.2427
03-10-2021,00:45:00,911,824,14,100,0,98282,629,1400,14.2427,-0.2427
03-10-2021,01:00:00,909,822,15,100,0,98284,630,1500,14.2427,0.7573
03-10-2021,01:15:00,907,821,15,100,0,98271,631,1500,14.2427,0.7573
03-10-2021,01:30:00,906,820,15,100,0,98251,632,1500,14.2427,0.7573
03-10-2021,01:45:00,906,820,15,100,0,98242,633,1500,14.2427,0.7573
03-10-2021,02:00:00,904,818,15,100,0,98232,634,1500,14.2427,0.7573
03-10-2021,02:15:00,902,817,15,100,0,98239,635,1500,14.2427,0.7573
03-10-2021,02:30:00,900,816,15,100,0,98227,636,1500,14.2427,0.7573
03-10-2021,02:45:00,900,816,15,100,0,98230,637,1500,14.2427,0.7573
03-10-2021,03:00:00,899,815,15,100,0,98226,638,1500,14.2427,0.7573
03-10-2021,03:15:00,898,815,15,100,0,98204,639,1500,14.2427,0.7573
03-10-2021,03:30:00,897,814,15,100,0,98206,640,1500,14.2427,0.7573
03-10-2021,03:45:00,896,813,15,100,0,98213,641,1500,14.2427,0.7573
03-10-2021,04:00:00,894,812,15,100,0,98231,642,1500,14.2427,0.7573
03-10-2021,04:15:00,893,811,15,100,0,98258,643,1500,14.2427,0.7573
03-10-2021,04:30:00,892,811,15,100,0,98263,644,1500,14.2427,0.7573
03-10-2021,04:45:00,891,810,15,100,0,98276,645,1500,14.2427,0.7573
03-10-2021,05:00:00,889,810,15,100,0,98276,646,1500,14.2427,0.7573
03-10-2021,05:15:00,889,810,15,100,0,98293,647,1500,14.2427,0.7573
03-10-2021,05:30:00,888,808,15,100,0,98308,648,1500,14.2427,0.7573
03-10-2021,05:45:00,888,808,15,100,0,98324,649,1500,14.2427,0.7573
03-10-2021,06:00:00,887,806,15,100,2,98337,650,1500,14.2427,0.7573
03-10-2021,06:15:00,885,806,15,100,9,98346,651,1500,14.2427,0.7573
03-10-2021,06:30:00,884,804,15,100,23,98369,652,1500,14.2427,0.7573
03-10-2021,06:45:00,883,804,15,100,43,98384,653,1500,14.2427,0.7573
